account_id,customer_id,branch_id,account_type,balance_usd,account_status,open_date
ACC009453,CUS007349,BR039,Savings,253633.47,Active,2025-02-08
ACC009454,CUS007350,BR060,Salary,47777.68,Active,2019-07-06
ACC009455,CUS007350,BR071,Savings,128159.46,Active,2019-04-15
ACC009456,CUS007351,BR005,Savings,246381.12,Active,2021-04-29
ACC009457,CUS007352,BR096,Savings,164308.75,Active,2023-07-05
ACC009458,CUS007353,BR025,Salary,343519.08,Active,2020-04-05
ACC009459,CUS007354,BR012,Savings,150503.26,Active,2022-01-11
ACC009460,CUS007355,BR069,Current,1200380.83,Inactive,2022-07-26
ACC009461,CUS007356,BR026,Current,1382569.5,Active,2020-05-27
ACC009462,CUS007356,BR013,Current,296348.98,Active,2021-02-17
ACC009463,CUS007357,BR025,Current,954199.42,Active,2021-02-12
ACC009464,CUS007357,BR045,Savings,83566.8,Active,2020-08-03
ACC009465,CUS007358,BR067,Savings,182404.92,Inactive,2018-02-18
ACC009466,CUS007359,BR078,Savings,150749.29,Active,2026-01-19
ACC009467,CUS007360,BR097,Current,935674.1,Inactive,2021-01-13
ACC009468,CUS007361,BR054,Savings,199024.43,Active,2026-07-23
ACC009469,CUS007362,BR047,Savings,225403.38,Active,2022-04-18
ACC009470,CUS007363,BR080,Salary,180267.88,Active,2022-09-13
ACC009471,CUS007364,BR033,Salary,138466.13,Active,2024-01-09
ACC009472,CUS007365,BR035,Current,1195473.6,Active,2024-01-24
ACC009473,CUS007366,BR053,Fixed Deposit,3767982.63,Active,2023-06-16
ACC009474,CUS007367,BR068,Savings,286633.79,Active,2022-08-07
ACC009475,CUS007368,BR014,Savings,260051.09,Active,2022-03-15
ACC009476,CUS007369,BR056,Savings,254235.85,Closed,2022-01-13
ACC009477,CUS007370,BR046,Savings,46492.21,Active,2021-08-31
ACC009478,CUS007371,BR015,Salary,458308.52,Active,2021-12-02
ACC009479,CUS007371,BR008,Savings,285214.84,Active,2021-03-15
ACC009480,CUS007372,BR060,Savings,13984.52,Inactive,2022-07-05
ACC009481,CUS007372,BR096,Savings,199064.52,Active,2021-02-20
ACC009482,CUS007372,BR067,Salary,453080.14,Inactive,2020-04-12
ACC009483,CUS007373,BR090,Savings,276902.99,Active,2021-09-22
ACC009484,CUS007373,BR056,Current,934940.01,Active,2019-12-17
ACC009485,CUS007373,BR073,Savings,141050.93,Active,2022-02-07
ACC009486,CUS007374,BR095,Savings,59625.4,Active,2026-05-28
ACC009487,CUS007375,BR026,Fixed Deposit,1443042.98,Active,2025-03-24
ACC009488,CUS007376,BR071,Salary,268443.18,Active,2024-08-06
ACC009489,CUS007377,BR030,Salary,360272.95,Inactive,2022-03-01
ACC009490,CUS007378,BR001,Savings,191188.07,Active,2020-05-17
ACC009491,CUS007379,BR023,Savings,63914.01,Active,2025-02-06
ACC009492,CUS007380,BR057,Savings,221777.14,Active,2023-03-01
ACC009493,CUS007381,BR057,Savings,44124.7,Active,2023-08-12
ACC009494,CUS007381,BR094,Savings,124257.84,Active,2021-04-18
ACC009495,CUS007382,BR013,Savings,36068.98,Active,2019-09-03
ACC009496,CUS007383,BR016,Current,139379.77,Active,2021-10-29
ACC009497,CUS007384,BR074,Savings,16606.12,Active,2020-02-15
ACC009498,CUS007385,BR051,Savings,106958.23,Active,2020-07-31
ACC009499,CUS007386,BR083,Savings,145498.71,Active,2024-07-02
ACC009500,CUS007386,BR082,Savings,126207.19,Active,2023-05-12
ACC009501,CUS007387,BR029,Savings,143673.94,Active,2023-09-05
ACC009502,CUS007387,BR097,Salary,211336.68,Active,2021-04-08
ACC009503,CUS007387,BR042,Savings,163441.87,Active,2023-07-21
ACC009504,CUS007388,BR071,Current,35575.91,Active,2024-05-08
ACC009505,CUS007389,BR074,Savings,288671.9,Active,2024-01-15
ACC009506,CUS007390,BR023,Savings,191720.3,Active,2024-01-21
ACC009507,CUS007391,BR023,Savings,105644.62,Inactive,2019-09-02
ACC009508,CUS007391,BR054,Current,214920.47,Active,2019-04-30
ACC009509,CUS007391,BR029,Fixed Deposit,765752.14,Active,2019-12-11
ACC009510,CUS007392,BR039,Savings,120528.07,Active,2023-11-22
ACC009511,CUS007393,BR100,Savings,6743.65,Active,2026-06-27
ACC009512,CUS007394,BR023,Savings,223140.63,Active,2023-07-12
ACC009513,CUS007395,BR034,Savings,279214.55,Active,2021-06-14
ACC009514,CUS007395,BR074,Salary,141784.12,Active,2021-06-25
ACC009515,CUS007396,BR072,Savings,159466.22,Active,2025-02-22
ACC009516,CUS007397,BR057,Savings,282214.49,Active,2024-02-14
ACC009517,CUS007398,BR052,Savings,142074.63,Active,2021-12-15
ACC009518,CUS007399,BR029,Salary,36810.47,Active,2020-04-05
ACC009519,CUS007400,BR093,Savings,31124.0,Active,2019-12-27
ACC009520,CUS007401,BR093,Savings,29502.18,Active,2022-11-10
ACC009521,CUS007402,BR068,Current,1165126.5,Active,2023-08-01
ACC009522,CUS007402,BR006,Savings,226811.59,Active,2023-03-16
ACC009523,CUS007403,BR002,Salary,162189.28,Active,2023-08-16
ACC009524,CUS007403,BR053,Current,53077.41,Active,2024-08-07
ACC009525,CUS007404,BR062,Savings,105891.13,Active,2023-07-23
ACC009526,CUS007405,BR013,Savings,93455.81,Active,2025-10-02
ACC009527,CUS007406,BR019,Current,326548.57,Active,2018-08-09
ACC009528,CUS007407,BR030,Salary,60387.79,Active,2022-08-27
ACC009529,CUS007408,BR074,Savings,217535.61,Active,2024-12-13
ACC009530,CUS007408,BR038,Savings,1519.08,Active,2024-10-09
ACC009531,CUS007409,BR043,Current,474852.82,Active,2020-08-03
ACC009532,CUS007409,BR041,Current,1361004.65,Active,2020-02-02
ACC009533,CUS007410,BR070,Savings,39430.71,Active,2021-10-17
ACC009534,CUS007410,BR018,Salary,376106.45,Active,2021-11-19
ACC009535,CUS007411,BR091,Savings,174578.2,Active,2022-09-14
ACC009536,CUS007411,BR018,Savings,40004.32,Active,2022-03-06
ACC009537,CUS007412,BR051,Salary,150089.78,Active,2019-06-27
ACC009538,CUS007412,BR065,Current,285090.62,Active,2021-03-04
ACC009539,CUS007413,BR064,Savings,176572.43,Inactive,2024-11-03
ACC009540,CUS007414,BR042,Salary,467950.99,Active,2023-01-07
ACC009541,CUS007415,BR004,Savings,47665.4,Active,2021-08-12
ACC009542,CUS007416,BR023,Savings,67317.0,Inactive,2022-11-14
ACC009543,CUS007416,BR079,Current,872543.61,Active,2020-07-17
ACC009544,CUS007417,BR019,Current,26651.0,Active,2023-05-25
ACC009545,CUS007418,BR075,Salary,469147.91,Active,2024-03-18
ACC009546,CUS007418,BR041,Savings,55061.33,Inactive,2023-04-11
ACC009547,CUS007419,BR041,Savings,153156.41,Active,2025-04-15
ACC009548,CUS007419,BR071,Savings,268702.66,Active,2023-08-10
ACC009549,CUS007420,BR079,Savings,21995.24,Active,2024-01-27
ACC009550,CUS007421,BR067,Fixed Deposit,2423317.88,Active,2018-12-03
ACC009551,CUS007422,BR027,Savings,246973.68,Active,2025-03-17
ACC009552,CUS007423,BR062,Savings,33692.77,Active,2024-03-08
ACC009553,CUS007424,BR037,Savings,296397.11,Active,2018-12-07
ACC009554,CUS007425,BR012,Savings,277001.27,Closed,2021-09-22
ACC009555,CUS007426,BR036,Savings,278436.57,Active,2020-12-11
ACC009556,CUS007427,BR020,Savings,297399.13,Active,2018-07-28
ACC009557,CUS007428,BR038,Savings,222365.2,Active,2021-04-03
ACC009558,CUS007429,BR003,Savings,25408.48,Active,2018-10-13
ACC009559,CUS007429,BR092,Savings,262205.08,Active,2019-09-25
ACC009560,CUS007430,BR017,Savings,271992.35,Active,2020-06-07
ACC009561,CUS007431,BR018,Savings,174878.52,Active,2025-07-31
ACC009562,CUS007431,BR007,Savings,49570.94,Active,2024-12-25
ACC009563,CUS007432,BR097,Salary,205499.37,Active,2020-10-07
ACC009564,CUS007433,BR043,Savings,194725.65,Active,2021-08-18
ACC009565,CUS007433,BR039,Salary,480506.68,Active,2020-01-11
ACC009566,CUS007434,BR075,Savings,98891.06,Inactive,2023-09-24
ACC009567,CUS007435,BR026,Salary,111788.85,Closed,2020-12-08
ACC009568,CUS007436,BR086,Salary,387466.14,Active,2023-03-27
ACC009569,CUS007437,BR087,Savings,193222.32,Active,2024-03-26
ACC009570,CUS007437,BR073,Salary,430094.33,Active,2022-04-23
ACC009571,CUS007438,BR017,Salary,292033.54,Active,2019-10-30
ACC009572,CUS007439,BR092,Savings,201862.09,Active,2024-06-22
ACC009573,CUS007440,BR020,Fixed Deposit,3279653.09,Active,2020-05-18
ACC009574,CUS007441,BR020,Savings,23686.9,Active,2026-12-21
ACC009575,CUS007442,BR043,Salary,454472.12,Active,2026-04-03
ACC009576,CUS007443,BR030,Savings,256456.34,Active,2026-02-26
ACC009577,CUS007444,BR027,Fixed Deposit,2948392.56,Active,2022-02-09
ACC009578,CUS007445,BR036,Savings,228158.95,Active,2024-01-29
ACC009579,CUS007446,BR094,Salary,100055.71,Active,2019-05-11
ACC009580,CUS007447,BR048,Savings,142279.57,Active,2021-05-08
ACC009581,CUS007448,BR058,Savings,100791.26,Active,2021-09-30
ACC009582,CUS007448,BR011,Savings,134765.7,Active,2021-05-12
ACC009583,CUS007449,BR003,Savings,208786.96,Active,2022-03-19
ACC009584,CUS007450,BR099,Savings,1278.21,Active,2022-02-16
ACC009585,CUS007451,BR041,Savings,94574.08,Active,2022-10-27
ACC009586,CUS007452,BR086,Salary,379227.56,Active,2023-05-20
ACC009587,CUS007452,BR014,Current,1213262.06,Active,2024-08-14
ACC009588,CUS007453,BR080,Savings,44893.08,Active,2018-04-03
ACC009589,CUS007453,BR029,Savings,65090.7,Active,2018-11-15
ACC009590,CUS007454,BR098,Current,335366.04,Active,2021-12-13
ACC009591,CUS007454,BR005,Fixed Deposit,3619257.84,Active,2021-11-07
ACC009592,CUS007455,BR058,Savings,173580.15,Active,2024-06-30
ACC009593,CUS007456,BR014,Savings,120376.45,Active,2023-04-19
ACC009594,CUS007457,BR079,Savings,278564.35,Active,2020-10-23
ACC009595,CUS007458,BR091,Salary,241730.78,Active,2025-01-19
ACC009596,CUS007459,BR074,Savings,94143.7,Active,2025-05-04
ACC009597,CUS007459,BR052,Savings,275483.26,Active,2024-07-30
ACC009598,CUS007460,BR065,Current,1263605.4,Active,2024-10-31
ACC009599,CUS007461,BR095,Savings,103666.24,Active,2022-08-10
ACC009600,CUS007462,BR099,Salary,475508.16,Active,2021-07-09
ACC009601,CUS007462,BR042,Savings,258777.05,Inactive,2019-08-28
ACC009602,CUS007463,BR081,Salary,202472.79,Active,2023-06-17
ACC009603,CUS007464,BR048,Savings,158075.69,Active,2025-06-08
ACC009604,CUS007465,BR099,Current,125472.72,Active,2021-08-09
ACC009605,CUS007466,BR037,Current,1026775.63,Active,2024-07-30
ACC009606,CUS007467,BR015,Savings,114471.13,Active,2026-08-17
ACC009607,CUS007468,BR043,Current,1165641.1,Inactive,2021-07-22
ACC009608,CUS007469,BR018,Salary,435845.72,Active,2024-04-28
ACC009609,CUS007470,BR081,Fixed Deposit,3180976.67,Active,2022-12-06
ACC009610,CUS007471,BR064,Savings,43882.19,Active,2019-12-17
ACC009611,CUS007472,BR040,Salary,205375.19,Active,2019-07-31
ACC009612,CUS007473,BR055,Savings,45761.42,Active,2024-07-03
ACC009613,CUS007474,BR022,Savings,239923.36,Inactive,2024-07-29
ACC009614,CUS007474,BR029,Salary,44222.6,Active,2024-06-17
ACC009615,CUS007474,BR095,Savings,290993.57,Active,2023-05-11
ACC009616,CUS007475,BR020,Salary,315159.49,Active,2023-01-16
ACC009617,CUS007476,BR097,Savings,44624.08,Active,2023-03-27
ACC009618,CUS007477,BR067,Savings,27207.38,Active,2020-01-11
ACC009619,CUS007477,BR051,Salary,312769.86,Active,2019-04-11
ACC009620,CUS007478,BR006,Current,1368403.9,Active,2025-05-12
ACC009621,CUS007479,BR084,Savings,96947.95,Active,2020-01-22
ACC009622,CUS007480,BR017,Savings,116516.8,Active,2022-06-16
ACC009623,CUS007481,BR010,Savings,52202.57,Active,2019-07-11
ACC009624,CUS007482,BR062,Savings,270443.16,Active,2024-02-03
ACC009625,CUS007483,BR071,Salary,466953.93,Active,2022-05-04
ACC009626,CUS007484,BR039,Savings,209314.74,Active,2023-09-24
ACC009627,CUS007485,BR017,Savings,90860.98,Active,2018-11-24
ACC009628,CUS007485,BR034,Savings,171413.28,Active,2019-08-13
ACC009629,CUS007486,BR062,Savings,194379.11,Active,2020-01-26
ACC009630,CUS007486,BR059,Savings,243335.13,Active,2020-11-11
ACC009631,CUS007487,BR091,Savings,143919.51,Closed,2026-12-05
ACC009632,CUS007488,BR062,Savings,56830.08,Active,2026-03-04
ACC009633,CUS007489,BR027,Savings,101457.66,Active,2025-05-10
ACC009634,CUS007490,BR032,Salary,257505.21,Active,2022-02-25
ACC009635,CUS007491,BR097,Salary,436873.91,Active,2023-12-25
ACC009636,CUS007491,BR096,Savings,14161.38,Active,2025-03-22
ACC009637,CUS007492,BR003,Fixed Deposit,740498.71,Active,2021-06-30
ACC009638,CUS007493,BR073,Savings,145646.4,Active,2021-06-18
ACC009639,CUS007494,BR013,Savings,128367.81,Closed,2023-02-01
ACC009640,CUS007495,BR066,Savings,246198.56,Active,2023-07-22
ACC009641,CUS007496,BR067,Savings,172123.88,Active,2025-12-28
ACC009642,CUS007497,BR051,Current,1426304.07,Active,2018-06-03
ACC009643,CUS007498,BR097,Savings,162169.05,Active,2024-10-21
ACC009644,CUS007499,BR034,Savings,256273.27,Active,2020-01-31
ACC009645,CUS007500,BR065,Savings,89986.66,Active,2025-09-01
ACC009646,CUS007500,BR034,Savings,251553.19,Active,2024-12-25
ACC009647,CUS007501,BR046,Salary,360314.88,Active,2022-08-25
ACC009648,CUS007502,BR039,Fixed Deposit,2556098.48,Active,2022-02-05
ACC009649,CUS007503,BR036,Current,797576.76,Active,2025-09-14
ACC009650,CUS007503,BR072,Savings,249744.59,Active,2023-12-31
ACC009651,CUS007504,BR098,Savings,120006.93,Active,2024-08-07
ACC009652,CUS007505,BR095,Savings,125085.7,Active,2021-02-14
ACC009653,CUS007506,BR033,Savings,151142.18,Active,2024-04-27
ACC009654,CUS007507,BR013,Current,1434991.37,Active,2022-10-29
ACC009655,CUS007508,BR093,Salary,308850.43,Active,2022-08-14
ACC009656,CUS007509,BR047,Savings,42545.09,Inactive,2026-11-21
ACC009657,CUS007510,BR039,Current,629503.67,Active,2021-12-23
ACC009658,CUS007511,BR026,Savings,220420.65,Active,2019-01-16
ACC009659,CUS007512,BR015,Savings,153146.58,Active,2022-08-01
ACC009660,CUS007513,BR086,Savings,65736.49,Active,2021-12-17
ACC009661,CUS007513,BR032,Current,71397.73,Active,2022-09-20
ACC009662,CUS007514,BR041,Salary,345515.58,Active,2025-02-09
ACC009663,CUS007515,BR059,Savings,161477.1,Active,2024-02-02
ACC009664,CUS007516,BR089,Savings,129736.56,Inactive,2019-06-28
ACC009665,CUS007517,BR024,Fixed Deposit,4085207.9,Active,2024-05-29
ACC009666,CUS007517,BR076,Salary,385572.11,Active,2024-08-07
ACC009667,CUS007518,BR002,Savings,223919.11,Active,2025-01-15
ACC009668,CUS007518,BR036,Savings,18367.9,Inactive,2024-08-06
ACC009669,CUS007519,BR046,Salary,491892.13,Active,2023-05-24
ACC009670,CUS007520,BR090,Current,23579.18,Active,2020-03-10
ACC009671,CUS007521,BR063,Savings,1238.71,Active,2018-12-06
ACC009672,CUS007521,BR064,Savings,298325.62,Active,2020-05-09
ACC009673,CUS007521,BR053,Salary,199844.1,Active,2020-12-04
ACC009674,CUS007522,BR046,Savings,43878.65,Active,2020-02-28
ACC009675,CUS007523,BR063,Fixed Deposit,3456209.48,Active,2021-01-16
ACC009676,CUS007524,BR081,Salary,242554.36,Active,2023-11-11
ACC009677,CUS007525,BR025,Savings,115475.42,Active,2024-06-16
ACC009678,CUS007526,BR095,Salary,279251.94,Active,2024-03-16
ACC009679,CUS007527,BR083,Savings,186184.81,Active,2024-02-09
ACC009680,CUS007528,BR090,Savings,107291.17,Active,2021-01-08
ACC009681,CUS007528,BR017,Savings,235028.72,Active,2020-11-10
ACC009682,CUS007529,BR085,Savings,207246.28,Active,2025-01-25
ACC009683,CUS007529,BR008,Savings,295552.65,Active,2024-03-29
ACC009684,CUS007530,BR074,Savings,203296.07,Active,2023-02-01
ACC009685,CUS007531,BR012,Current,1188611.59,Inactive,2025-03-29
ACC009686,CUS007532,BR012,Savings,42455.41,Active,2021-08-07
ACC009687,CUS007532,BR063,Salary,72639.09,Active,2022-03-13
ACC009688,CUS007533,BR005,Savings,36463.6,Active,2021-03-10
ACC009689,CUS007534,BR084,Salary,27039.34,Active,2020-04-28
ACC009690,CUS007534,BR044,Savings,43007.11,Active,2021-03-26
ACC009691,CUS007535,BR099,Savings,134036.89,Active,2023-12-30
ACC009692,CUS007536,BR045,Savings,266951.19,Closed,2023-05-19
ACC009693,CUS007536,BR056,Savings,206173.87,Active,2023-11-19
ACC009694,CUS007537,BR013,Current,705424.31,Active,2022-05-21
ACC009695,CUS007538,BR091,Savings,88847.3,Active,2025-08-28
ACC009696,CUS007538,BR039,Current,754795.69,Active,2025-11-06
ACC009697,CUS007539,BR036,Salary,224013.12,Active,2023-10-22
ACC009698,CUS007540,BR059,Current,413370.46,Active,2019-11-12
ACC009699,CUS007540,BR002,Savings,185777.73,Active,2020-07-06
ACC009700,CUS007541,BR047,Salary,434154.53,Active,2024-03-03
ACC009701,CUS007542,BR051,Savings,227721.18,Closed,2023-05-01
ACC009702,CUS007542,BR036,Current,212773.76,Active,2021-08-09
ACC009703,CUS007543,BR045,Savings,293131.24,Active,2023-01-14
ACC009704,CUS007544,BR080,Current,76064.05,Active,2023-08-19
ACC009705,CUS007545,BR030,Savings,119248.17,Active,2023-11-08
ACC009706,CUS007545,BR070,Current,537477.07,Active,2024-11-25
ACC009707,CUS007546,BR019,Salary,452105.35,Active,2024-01-18
ACC009708,CUS007547,BR085,Savings,190360.49,Closed,2022-06-15
ACC009709,CUS007548,BR008,Salary,47567.99,Active,2021-03-21
ACC009710,CUS007549,BR002,Savings,59864.67,Active,2019-08-23
ACC009711,CUS007550,BR043,Savings,137833.41,Closed,2021-10-16
ACC009712,CUS007550,BR090,Savings,11662.78,Active,2021-05-01
ACC009713,CUS007551,BR090,Savings,166504.31,Active,2018-09-23
ACC009714,CUS007551,BR090,Savings,88118.2,Active,2018-09-17
ACC009715,CUS007552,BR001,Savings,187009.48,Active,2023-11-05
ACC009716,CUS007553,BR042,Savings,30492.28,Active,2020-01-03
ACC009717,CUS007554,BR092,Savings,132563.38,Inactive,2025-05-03
ACC009718,CUS007555,BR090,Savings,30047.91,Active,2023-12-17
ACC009719,CUS007556,BR074,Current,969324.51,Active,2025-10-07
ACC009720,CUS007557,BR088,Savings,34444.48,Active,2024-10-12
ACC009721,CUS007557,BR038,Savings,197325.59,Active,2025-03-08
ACC009722,CUS007558,BR005,Salary,102381.15,Active,2021-08-21
ACC009723,CUS007559,BR014,Savings,9261.3,Active,2023-10-21
ACC009724,CUS007560,BR036,Fixed Deposit,4724108.54,Active,2023-09-22
ACC009725,CUS007561,BR041,Savings,250587.67,Active,2024-10-15
ACC009726,CUS007562,BR055,Salary,480814.38,Inactive,2025-10-17
ACC009727,CUS007563,BR032,Savings,170537.16,Active,2023-09-04
ACC009728,CUS007564,BR038,Current,325536.81,Active,2022-05-27
ACC009729,CUS007565,BR062,Salary,111001.92,Active,2019-05-30
ACC009730,CUS007566,BR004,Fixed Deposit,4301489.71,Active,2019-02-06
ACC009731,CUS007566,BR005,Savings,186990.59,Active,2019-03-18
ACC009732,CUS007567,BR017,Savings,255696.22,Active,2022-09-09
ACC009733,CUS007567,BR026,Savings,153804.96,Active,2022-12-05
ACC009734,CUS007568,BR012,Current,751838.31,Active,2021-11-01
ACC009735,CUS007568,BR070,Savings,198258.64,Active,2019-11-18
ACC009736,CUS007569,BR050,Savings,158668.78,Inactive,2019-08-01
ACC009737,CUS007569,BR092,Savings,237014.47,Active,2020-12-02
ACC009738,CUS007570,BR086,Savings,140480.35,Active,2022-11-12
ACC009739,CUS007571,BR030,Salary,248998.25,Active,2020-05-06
ACC009740,CUS007572,BR068,Savings,202581.11,Active,2024-04-23
ACC009741,CUS007573,BR017,Current,511144.71,Active,2024-12-11
ACC009742,CUS007573,BR053,Current,228246.01,Active,2022-09-27
ACC009743,CUS007574,BR039,Current,1289654.28,Inactive,2022-07-18
ACC009744,CUS007574,BR054,Savings,131348.43,Active,2021-01-04
ACC009745,CUS007575,BR067,Current,994308.25,Active,2023-02-14
ACC009746,CUS007575,BR083,Savings,203244.21,Active,2024-03-24
ACC009747,CUS007575,BR004,Savings,203797.68,Active,2023-10-19
ACC009748,CUS007576,BR001,Salary,407444.67,Active,2024-01-29
ACC009749,CUS007577,BR089,Fixed Deposit,760719.25,Active,2027-02-04
ACC009750,CUS007578,BR039,Savings,80894.84,Active,2019-09-14
ACC009751,CUS007579,BR088,Salary,470696.81,Active,2021-02-22
ACC009752,CUS007580,BR064,Savings,128276.73,Active,2026-09-19
ACC009753,CUS007581,BR002,Current,1391203.0,Active,2021-05-30
ACC009754,CUS007581,BR043,Current,981615.32,Active,2020-10-19
ACC009755,CUS007582,BR063,Savings,28662.62,Inactive,2020-02-10
ACC009756,CUS007583,BR008,Savings,241550.55,Active,2020-10-16
ACC009757,CUS007584,BR041,Salary,372492.72,Active,2025-11-27
ACC009758,CUS007585,BR053,Savings,146477.99,Inactive,2024-04-24
ACC009759,CUS007586,BR021,Savings,125564.07,Active,2024-03-13
ACC009760,CUS007587,BR032,Fixed Deposit,2777395.67,Active,2018-10-07
ACC009761,CUS007588,BR078,Savings,17711.66,Inactive,2022-09-08
ACC009762,CUS007589,BR061,Savings,285937.73,Active,2020-07-25
ACC009763,CUS007590,BR038,Savings,190027.7,Active,2019-04-12
ACC009764,CUS007591,BR099,Salary,193863.02,Active,2024-08-26
ACC009765,CUS007592,BR004,Savings,142283.88,Active,2024-11-06
ACC009766,CUS007593,BR006,Salary,57053.8,Active,2024-03-14
ACC009767,CUS007594,BR088,Salary,212923.75,Active,2022-03-24
ACC009768,CUS007595,BR070,Current,826696.77,Active,2019-02-26
ACC009769,CUS007596,BR069,Savings,281588.78,Active,2020-05-26
ACC009770,CUS007596,BR020,Current,1400884.26,Active,2020-07-16
ACC009771,CUS007597,BR054,Current,1006662.25,Active,2021-12-02
ACC009772,CUS007598,BR080,Savings,102147.89,Active,2021-04-23
ACC009773,CUS007598,BR041,Savings,68763.13,Active,2020-01-27
